race_id,date,spread,pick_ratio,num_horses,num_picks,invest,payout,profit,hit,winner,win_odds,top1_num,top1_odds,top1_hit,top1_payout
202206010101,20220108,12.467,0.25,16,4,1000,1360,360,1,15,6.8,4,3.7,0,0
202206010102,20220108,11.735,0.125,16,2,1000,0,-1000,0,1,15.1,8,1.5,0,0
202206010103,20220108,33.764,0.133,15,2,1000,1290,290,1,5,4.3,11,1.7,0,0
202206010104,20220108,7.091,0.273,11,3,1000,1260,260,1,5,6.3,6,1.7,0,0
202206010105,20220108,22.725,0.222,9,2,1000,1140,140,1,8,1.9,8,1.9,1,190
202206010106,20220108,11.884,0.25,16,4,1100,0,-1100,0,13,53.4,12,3.2,0,0
202206010107,20220108,14.976,0.25,16,4,1000,1140,140,1,12,5.7,5,3.5,0,0
202206010108,20220108,5.918,0.188,16,3,1000,0,-1000,0,8,10.1,11,2.5,0,0
202206010109,20220108,2.877,0.5,10,5,1100,1280,180,1,2,6.4,8,4.1,0,0
202206010110,20220108,15.719,0.222,9,2,1000,1240,240,1,4,3.1,3,2.5,0,0
202206010111,20220108,4.299,0.235,17,4,1100,1590,490,1,8,15.9,4,2.8,0,0
202206010112,20220108,4.046,0.3,10,3,1000,0,-1000,0,8,11.3,3,2.5,0,0
202206010201,20220108,30.997,0.188,16,3,900,1350,450,1,15,4.5,3,4.3,0,0
202206010202,20220108,14.134,0.188,16,3,1100,1260,160,1,2,1.8,2,1.8,1,180
202206010203,20220108,9.7,0.267,15,4,1000,1200,200,1,13,4.0,13,4.0,1,400
202206010204,20220108,15.167,0.188,16,3,1100,1260,160,1,12,2.1,12,2.1,1,210
202206010205,20220108,18.427,0.2,15,3,1000,1240,240,1,6,6.2,10,2.2,0,0
202206010206,20220108,15.017,0.188,16,3,1000,1320,320,1,3,3.3,3,3.3,1,330
202206010207,20220108,22.416,0.188,16,3,1000,0,-1000,0,15,6.2,8,2.9,0,0
202206010208,20220108,5.839,0.214,14,3,1000,1450,450,1,11,2.9,11,2.9,1,290
202206010209,20220108,16.563,0.125,16,2,1000,1120,120,1,16,1.4,16,1.4,1,140
202206010210,20220108,8.594,0.25,16,4,1000,1600,600,1,14,8.0,10,4.1,0,0
202206010211,20220108,7.655,0.312,16,5,1100,1290,190,1,7,4.3,7,4.3,1,430
202206010212,20220108,16.817,0.182,11,2,1000,0,-1000,0,4,4.6,1,2.0,0,0
202206010301,20220108,10.502,0.188,16,3,900,0,-900,0,2,12.1,6,2.1,0,0
202206010302,20220108,29.261,0.188,16,3,1000,1200,200,1,11,2.4,11,2.4,1,240
202206010303,20220108,40.752,0.188,16,3,1000,1050,50,1,2,3.5,7,3.2,0,0
202206010304,20220108,22.035,0.154,13,2,1000,0,-1000,0,1,15.0,3,2.0,0,0
202206010305,20220108,13.327,0.25,16,4,1100,1360,260,1,3,3.4,3,3.4,1,340
202206010306,20220108,5.045,0.286,14,4,1100,1440,340,1,11,7.2,12,3.0,0,0
202206010307,20220108,17.77,0.25,16,4,1100,0,-1100,0,9,11.5,10,3.4,0,0
202206010308,20220108,14.16,0.2,15,3,1000,0,-1000,0,4,13.6,6,3.6,0,0
202206010309,20220108,6.712,0.25,12,3,1000,0,-1000,0,2,15.7,6,1.9,0,0
202206010310,20220108,7.99,0.231,13,3,1000,1440,440,1,1,3.6,1,3.6,1,360
202206010311,20220108,4.119,0.25,16,4,1000,1720,720,1,4,4.3,4,4.3,1,430
202206010312,20220108,31.768,0.143,14,2,1000,0,-1000,0,12,4.6,4,2.5,0,0
202206010401,20220108,34.4,0.125,16,2,1000,0,-1000,0,10,14.5,8,1.8,0,0
202206010402,20220108,26.595,0.188,16,3,1000,1340,340,1,5,6.7,15,1.9,0,0
202206010403,20220108,53.694,0.133,15,2,1000,0,-1000,0,10,29.4,13,2.0,0,0
202206010404,20220108,21.095,0.125,16,2,1000,1600,600,1,8,4.0,2,2.6,0,0
202206010405,20220108,31.73,0.176,17,3,1000,1300,300,1,17,2.6,17,2.6,1,260
202206010406,20220108,15.061,0.182,11,2,1000,1020,20,1,7,1.7,7,1.7,1,170
202206010407,20220108,18.841,0.188,16,3,1000,1080,80,1,15,3.6,12,2.6,0,0
202206010408,20220108,8.62,0.188,16,3,1000,1120,120,1,6,1.6,6,1.6,1,160
202206010409,20220108,11.154,0.214,14,3,1100,0,-1100,0,8,19.2,9,2.5,0,0
202206010410,20220108,11.904,0.2,15,3,1100,0,-1100,0,8,8.6,9,2.4,0,0
202206010411,20220108,12.0,0.25,16,4,900,0,-900,0,8,7.1,3,4.3,0,0
202206010412,20220108,18.818,0.188,16,3,1000,1280,280,1,11,3.2,11,3.2,1,320
202207010101,20220108,25.185,0.143,14,2,1000,1350,350,1,14,4.5,5,1.7,0,0
202207010102,20220108,26.314,0.133,15,2,1000,1410,410,1,8,4.7,14,1.6,0,0
202207010103,20220108,27.814,0.214,14,3,1000,1280,280,1,6,3.2,6,3.2,1,320
202207010104,20220108,3.988,0.25,8,2,1000,1120,120,1,2,1.4,2,1.4,1,140
202207010105,20220108,9.019,0.214,14,3,1000,1350,350,1,12,2.7,12,2.7,1,270
202207010106,20220108,4.848,0.2,10,2,1000,1260,260,1,2,1.8,2,1.8,1,180
202207010107,20220108,12.519,0.214,14,3,900,1240,340,1,11,3.1,11,3.1,1,310
202207010108,20220108,50.239,0.1,10,1,1000,0,-1000,0,6,3.4,3,1.3,0,0
202207010109,20220108,15.306,0.188,16,3,1000,1200,200,1,9,4.0,3,3.8,0,0
202207010110,20220108,6.69,0.231,13,3,1000,1260,260,1,9,2.1,9,2.1,1,210
202207010111,20220108,4.939,0.25,16,4,1000,0,-1000,0,7,13.9,12,3.5,0,0
202207010112,20220108,31.054,0.125,16,2,1000,0,-1000,0,13,15.3,15,1.6,0,0
202207010201,20220108,38.514,0.125,16,2,1000,1320,320,1,9,2.2,9,2.2,1,220
202207010202,20220108,14.925,0.267,15,4,1000,1260,260,1,1,6.3,3,3.4,0,0
202207010203,20220108,17.569,0.214,14,3,1000,0,-1000,0,11,45.3,9,2.7,0,0
202207010204,20220108,11.136,0.267,15,4,1000,1200,200,1,14,6.0,6,2.7,0,0
202207010205,20220108,7.269,0.176,17,3,1000,1050,50,1,8,1.5,8,1.5,1,150
202207010206,20220108,16.486,0.188,16,3,900,1000,100,1,13,5.0,16,2.1,0,0
202207010207,20220108,23.667,0.143,14,2,1000,1170,170,1,4,3.9,14,1.7,0,0
202207010208,20220108,4.118,0.2,15,3,1000,0,-1000,0,5,15.2,9,1.4,0,0
202207010209,20220108,8.17,0.214,14,3,1000,0,-1000,0,10,53.3,4,2.9,0,0
202207010210,20220108,23.068,0.2,10,2,1000,0,-1000,0,1,6.9,7,2.5,0,0
202207010211,20220108,14.926,0.188,16,3,1000,1410,410,1,4,4.7,12,3.1,0,0
202207010212,20220108,4.225,0.25,16,4,900,1300,400,1,11,6.5,5,3.6,0,0
202207010301,20220108,31.047,0.133,15,2,1000,1190,190,1,10,1.7,10,1.7,1,170
202207010302,20220108,14.879,0.125,16,2,1000,1500,500,1,11,2.5,11,2.5,1,250
202207010303,20220108,58.385,0.067,15,1,1000,1300,300,1,6,1.3,6,1.3,1,130
202207010304,20220108,9.329,0.25,16,4,900,1290,390,1,12,4.3,12,4.3,1,430
202207010305,20220108,12.84,0.188,16,3,1000,1600,600,1,16,4.0,3,3.2,0,0
202207010306,20220108,14.2,0.182,11,2,1000,0,-1000,0,4,6.1,6,1.9,0,0
202207010307,20220108,99.099,0.071,14,1,1000,1400,400,1,14,1.4,14,1.4,1,140
202207010308,20220108,13.273,0.231,13,3,900,1150,250,1,13,2.3,13,2.3,1,229
202207010309,20220108,13.519,0.2,15,3,1000,1140,140,1,9,1.9,9,1.9,1,190
202207010310,20220108,10.929,0.188,16,3,1000,0,-1000,0,5,7.7,6,2.4,0,0
202207010311,20220108,16.306,0.2,15,3,1000,0,-1000,0,10,10.2,2,1.8,0,0
202207010312,20220108,13.437,0.188,16,3,1000,720,-280,1,1,1.8,1,3.5,1,180
202207010401,20220108,14.324,0.25,16,4,1000,1040,40,1,3,5.2,2,3.7,0,0
202207010402,20220108,41.939,0.1,10,1,1000,0,-1000,0,5,5.9,2,2.0,0,0
202207010403,20220108,29.752,0.2,15,3,1000,1140,140,1,12,3.8,1,2.1,0,0
202207010404,20220108,19.465,0.2,15,3,1000,0,-1000,0,7,7.3,14,3.1,0,0
202207010405,20220108,31.487,0.176,17,3,1100,1260,160,1,8,2.1,8,2.1,1,210
202207010406,20220108,5.469,0.3,10,3,900,1000,100,1,8,5.0,7,2.8,0,0
202207010407,20220108,17.156,0.182,11,2,1000,1120,120,1,9,1.6,9,1.6,1,160
202207010408,20220108,22.911,0.2,10,2,1000,0,-1000,0,10,8.3,9,2.1,0,0
202207010409,20220108,12.946,0.182,11,2,1000,1190,190,1,1,1.7,1,1.7,1,170
202207010410,20220108,12.487,0.3,10,3,1100,1290,190,1,7,4.3,10,2.0,0,0
202207010411,20220108,11.735,0.176,17,3,1000,1350,350,1,4,2.7,4,2.7,1,270
202207010412,20220108,28.606,0.2,15,3,1000,1080,80,1,13,2.7,13,2.7,1,270
202206010101,20220109,12.467,0.25,16,4,1000,1360,360,1,15,6.8,4,3.7,0,0
202206010102,20220109,11.735,0.125,16,2,1000,0,-1000,0,1,15.1,8,1.5,0,0
202206010103,20220109,33.764,0.133,15,2,1000,1290,290,1,5,4.3,11,1.7,0,0
202206010104,20220109,7.091,0.273,11,3,1000,1260,260,1,5,6.3,6,1.7,0,0
202206010105,20220109,22.725,0.222,9,2,1000,1140,140,1,8,1.9,8,1.9,1,190
202206010106,20220109,11.884,0.25,16,4,1100,0,-1100,0,13,53.4,12,3.2,0,0
202206010107,20220109,14.976,0.25,16,4,1000,1140,140,1,12,5.7,5,3.5,0,0
202206010108,20220109,5.918,0.188,16,3,1000,0,-1000,0,8,10.1,11,2.5,0,0
202206010109,20220109,2.877,0.5,10,5,1100,1280,180,1,2,6.4,8,4.1,0,0
202206010110,20220109,15.719,0.222,9,2,1000,1240,240,1,4,3.1,3,2.5,0,0
202206010111,20220109,4.299,0.235,17,4,1100,1590,490,1,8,15.9,4,2.8,0,0
202206010112,20220109,4.046,0.3,10,3,1000,0,-1000,0,8,11.3,3,2.5,0,0
202206010201,20220109,30.997,0.188,16,3,900,1350,450,1,15,4.5,3,4.3,0,0
202206010202,20220109,14.134,0.188,16,3,1100,1260,160,1,2,1.8,2,1.8,1,180
202206010203,20220109,9.7,0.267,15,4,1000,1200,200,1,13,4.0,13,4.0,1,400
202206010204,20220109,15.167,0.188,16,3,1100,1260,160,1,12,2.1,12,2.1,1,210
202206010205,20220109,18.427,0.2,15,3,1000,1240,240,1,6,6.2,10,2.2,0,0
202206010206,20220109,15.017,0.188,16,3,1000,1320,320,1,3,3.3,3,3.3,1,330
202206010207,20220109,22.416,0.188,16,3,1000,0,-1000,0,15,6.2,8,2.9,0,0
202206010208,20220109,5.839,0.214,14,3,1000,1450,450,1,11,2.9,11,2.9,1,290
202206010209,20220109,16.563,0.125,16,2,1000,1120,120,1,16,1.4,16,1.4,1,140
202206010210,20220109,8.594,0.25,16,4,1000,1600,600,1,14,8.0,10,4.1,0,0
202206010211,20220109,7.655,0.312,16,5,1100,1290,190,1,7,4.3,7,4.3,1,430
202206010212,20220109,16.817,0.182,11,2,1000,0,-1000,0,4,4.6,1,2.0,0,0
202206010301,20220109,10.502,0.188,16,3,900,0,-900,0,2,12.1,6,2.1,0,0
202206010302,20220109,29.261,0.188,16,3,1000,1200,200,1,11,2.4,11,2.4,1,240
202206010303,20220109,40.752,0.188,16,3,1000,1050,50,1,2,3.5,7,3.2,0,0
202206010304,20220109,22.035,0.154,13,2,1000,0,-1000,0,1,15.0,3,2.0,0,0
202206010305,20220109,13.327,0.25,16,4,1100,1360,260,1,3,3.4,3,3.4,1,340
202206010306,20220109,5.045,0.286,14,4,1100,1440,340,1,11,7.2,12,3.0,0,0
202206010307,20220109,17.77,0.25,16,4,1100,0,-1100,0,9,11.5,10,3.4,0,0
202206010308,20220109,14.16,0.2,15,3,1000,0,-1000,0,4,13.6,6,3.6,0,0
202206010309,20220109,6.712,0.25,12,3,1000,0,-1000,0,2,15.7,6,1.9,0,0
202206010310,20220109,7.99,0.231,13,3,1000,1440,440,1,1,3.6,1,3.6,1,360
202206010311,20220109,4.119,0.25,16,4,1000,1720,720,1,4,4.3,4,4.3,1,430
202206010312,20220109,31.768,0.143,14,2,1000,0,-1000,0,12,4.6,4,2.5,0,0
202206010401,20220109,34.4,0.125,16,2,1000,0,-1000,0,10,14.5,8,1.8,0,0
202206010402,20220109,26.595,0.188,16,3,1000,1340,340,1,5,6.7,15,1.9,0,0
202206010403,20220109,53.694,0.133,15,2,1000,0,-1000,0,10,29.4,13,2.0,0,0
202206010404,20220109,21.095,0.125,16,2,1000,1600,600,1,8,4.0,2,2.6,0,0
202206010405,20220109,31.73,0.176,17,3,1000,1300,300,1,17,2.6,17,2.6,1,260
202206010406,20220109,15.061,0.182,11,2,1000,1020,20,1,7,1.7,7,1.7,1,170
202206010407,20220109,18.841,0.188,16,3,1000,1080,80,1,15,3.6,12,2.6,0,0
202206010408,20220109,8.62,0.188,16,3,1000,1120,120,1,6,1.6,6,1.6,1,160
202206010409,20220109,11.154,0.214,14,3,1100,0,-1100,0,8,19.2,9,2.5,0,0
202206010410,20220109,11.904,0.2,15,3,1100,0,-1100,0,8,8.6,9,2.4,0,0
202206010411,20220109,12.0,0.25,16,4,900,0,-900,0,8,7.1,3,4.3,0,0
202206010412,20220109,18.818,0.188,16,3,1000,1280,280,1,11,3.2,11,3.2,1,320
202207010101,20220109,25.185,0.143,14,2,1000,1350,350,1,14,4.5,5,1.7,0,0
202207010102,20220109,26.314,0.133,15,2,1000,1410,410,1,8,4.7,14,1.6,0,0
202207010103,20220109,27.814,0.214,14,3,1000,1280,280,1,6,3.2,6,3.2,1,320
202207010104,20220109,3.988,0.25,8,2,1000,1120,120,1,2,1.4,2,1.4,1,140
202207010105,20220109,9.019,0.214,14,3,1000,1350,350,1,12,2.7,12,2.7,1,270
202207010106,20220109,4.848,0.2,10,2,1000,1260,260,1,2,1.8,2,1.8,1,180
202207010107,20220109,12.519,0.214,14,3,900,1240,340,1,11,3.1,11,3.1,1,310
202207010108,20220109,50.239,0.1,10,1,1000,0,-1000,0,6,3.4,3,1.3,0,0
202207010109,20220109,15.306,0.188,16,3,1000,1200,200,1,9,4.0,3,3.8,0,0
202207010110,20220109,6.69,0.231,13,3,1000,1260,260,1,9,2.1,9,2.1,1,210
202207010111,20220109,4.939,0.25,16,4,1000,0,-1000,0,7,13.9,12,3.5,0,0
202207010112,20220109,31.054,0.125,16,2,1000,0,-1000,0,13,15.3,15,1.6,0,0
202207010201,20220109,38.514,0.125,16,2,1000,1320,320,1,9,2.2,9,2.2,1,220
202207010202,20220109,14.925,0.267,15,4,1000,1260,260,1,1,6.3,3,3.4,0,0
202207010203,20220109,17.569,0.214,14,3,1000,0,-1000,0,11,45.3,9,2.7,0,0
202207010204,20220109,11.136,0.267,15,4,1000,1200,200,1,14,6.0,6,2.7,0,0
202207010205,20220109,7.269,0.176,17,3,1000,1050,50,1,8,1.5,8,1.5,1,150
202207010206,20220109,16.486,0.188,16,3,900,1000,100,1,13,5.0,16,2.1,0,0
202207010207,20220109,23.667,0.143,14,2,1000,1170,170,1,4,3.9,14,1.7,0,0
202207010208,20220109,4.118,0.2,15,3,1000,0,-1000,0,5,15.2,9,1.4,0,0
202207010209,20220109,8.17,0.214,14,3,1000,0,-1000,0,10,53.3,4,2.9,0,0
202207010210,20220109,23.068,0.2,10,2,1000,0,-1000,0,1,6.9,7,2.5,0,0
202207010211,20220109,14.926,0.188,16,3,1000,1410,410,1,4,4.7,12,3.1,0,0
202207010212,20220109,4.225,0.25,16,4,900,1300,400,1,11,6.5,5,3.6,0,0
202207010301,20220109,31.047,0.133,15,2,1000,1190,190,1,10,1.7,10,1.7,1,170
202207010302,20220109,14.879,0.125,16,2,1000,1500,500,1,11,2.5,11,2.5,1,250
202207010303,20220109,58.385,0.067,15,1,1000,1300,300,1,6,1.3,6,1.3,1,130
202207010304,20220109,9.329,0.25,16,4,900,1290,390,1,12,4.3,12,4.3,1,430
202207010305,20220109,12.84,0.188,16,3,1000,1600,600,1,16,4.0,3,3.2,0,0
202207010306,20220109,14.2,0.182,11,2,1000,0,-1000,0,4,6.1,6,1.9,0,0
202207010307,20220109,99.099,0.071,14,1,1000,1400,400,1,14,1.4,14,1.4,1,140
202207010308,20220109,13.273,0.231,13,3,900,1150,250,1,13,2.3,13,2.3,1,229
202207010309,20220109,13.519,0.2,15,3,1000,1140,140,1,9,1.9,9,1.9,1,190
202207010310,20220109,10.929,0.188,16,3,1000,0,-1000,0,5,7.7,6,2.4,0,0
202207010311,20220109,16.306,0.2,15,3,1000,0,-1000,0,10,10.2,2,1.8,0,0
202207010312,20220109,13.437,0.188,16,3,1000,720,-280,1,1,1.8,1,3.5,1,180
202207010401,20220109,14.324,0.25,16,4,1000,1040,40,1,3,5.2,2,3.7,0,0
202207010402,20220109,41.939,0.1,10,1,1000,0,-1000,0,5,5.9,2,2.0,0,0
202207010403,20220109,29.752,0.2,15,3,1000,1140,140,1,12,3.8,1,2.1,0,0
202207010404,20220109,19.465,0.2,15,3,1000,0,-1000,0,7,7.3,14,3.1,0,0
202207010405,20220109,31.487,0.176,17,3,1100,1260,160,1,8,2.1,8,2.1,1,210
202207010406,20220109,5.469,0.3,10,3,900,1000,100,1,8,5.0,7,2.8,0,0
202207010407,20220109,17.156,0.182,11,2,1000,1120,120,1,9,1.6,9,1.6,1,160
202207010408,20220109,22.911,0.2,10,2,1000,0,-1000,0,10,8.3,9,2.1,0,0
202207010409,20220109,12.946,0.182,11,2,1000,1190,190,1,1,1.7,1,1.7,1,170
202207010410,20220109,12.487,0.3,10,3,1100,1290,190,1,7,4.3,10,2.0,0,0
202207010411,20220109,11.735,0.176,17,3,1000,1350,350,1,4,2.7,4,2.7,1,270
202207010412,20220109,28.606,0.2,15,3,1000,1080,80,1,13,2.7,13,2.7,1,270
202206010501,20220115,20.195,0.188,16,3,1000,0,-1000,0,14,6.1,6,2.6,0,0
202206010502,20220115,67.783,0.125,16,2,1000,0,-1000,0,5,4.3,12,2.5,0,0
202206010503,20220115,54.521,0.125,16,2,1000,1500,500,1,3,3.0,7,2.8,0,0
202206010504,20220115,5.978,0.25,8,2,1000,1040,40,1,1,1.3,1,1.3,1,130
202206010505,20220115,60.325,0.154,13,2,1000,1250,250,1,11,2.5,11,2.5,1,250
202206010506,20220115,8.209,0.3,10,3,900,960,60,1,2,4.8,8,2.1,0,0
202206010507,20220115,25.569,0.188,16,3,1100,1120,20,1,9,1.6,9,1.6,1,160
202206010508,20220115,13.278,0.2,15,3,1000,0,-1000,0,15,19.0,10,2.1,0,0
202206010509,20220115,57.165,0.182,11,2,1000,1320,320,1,1,2.2,1,2.2,1,220
202206010510,20220115,13.594,0.167,12,2,1000,0,-1000,0,7,19.1,3,1.8,0,0
202206010511,20220115,10.491,0.25,16,4,1000,1580,580,1,5,7.9,10,2.7,0,0
202206010512,20220115,18.214,0.273,11,3,1000,1260,260,1,8,4.2,10,2.9,0,0
202206010601,20220115,32.054,0.188,16,3,1100,0,-1100,0,5,6.4,9,2.8,0,0
202206010602,20220115,41.521,0.133,15,2,1000,1260,260,1,15,2.1,15,2.1,1,210
202206010603,20220115,33.26,0.188,16,3,1000,0,-1000,0,11,9.0,15,3.6,0,0
202206010604,20220115,15.097,0.143,14,2,1000,0,-1000,0,2,9.4,10,1.6,0,0
202206010605,20220115,12.181,0.312,16,5,1000,1110,110,1,3,3.7,3,3.7,1,370
202206010606,20220115,48.883,0.062,16,1,1000,1600,600,1,7,1.6,7,1.6,1,160
202206010607,20220115,16.025,0.188,16,3,1100,1400,300,1,7,2.8,7,2.8,1,280
202206010608,20220115,10.12,0.25,12,3,1100,0,-1100,0,8,7.6,5,2.3,0,0
202206010609,20220115,6.723,0.188,16,3,1000,0,-1000,0,3,13.3,6,2.1,0,0
202206010610,20220115,5.066,0.25,16,4,1100,1500,400,1,3,5.0,5,4.2,0,0
202206010611,20220115,18.715,0.188,16,3,900,0,-900,0,10,13.2,5,2.4,0,0
202206010612,20220115,6.72,0.286,14,4,1000,0,-1000,0,6,34.3,5,3.0,0,0
202207010501,20220115,8.562,0.2,10,2,1000,1120,120,1,2,1.4,2,1.4,1,140
202207010502,20220115,39.548,0.231,13,3,1000,0,-1000,0,5,7.5,8,2.3,0,0
202207010503,20220115,25.948,0.222,9,2,1000,1300,300,1,1,2.6,1,2.6,1,260
202207010504,20220115,11.1,0.188,16,3,1000,0,-1000,0,16,9.8,15,3.0,0,0
202207010505,20220115,41.274,0.167,18,3,900,0,-900,0,7,11.9,3,2.6,0,0
202207010506,20220115,14.748,0.25,12,3,1000,1320,320,1,4,3.3,3,3.0,0,0
202207010507,20220115,7.917,0.364,11,4,1000,1280,280,1,10,3.2,10,3.2,1,320
202207010508,20220115,34.931,0.167,12,2,1000,1300,300,1,10,2.6,12,2.3,0,0
202207010509,20220115,24.931,0.2,10,2,1000,1080,80,1,3,1.8,3,1.8,1,180
202207010510,20220115,8.924,0.222,9,2,1000,1200,200,1,1,2.0,1,2.0,1,200
202207010511,20220115,6.634,0.25,16,4,1000,0,-1000,0,1,12.7,6,2.9,0,0
202207010512,20220115,9.18,0.2,15,3,900,1019,119,1,8,5.1,9,2.3,0,0
202207010601,20220115,25.89,0.214,14,3,1000,0,-1000,0,14,8.6,2,2.2,0,0
202207010602,20220115,36.712,0.111,9,1,1000,0,-1000,0,9,3.1,2,1.3,0,0
202207010603,20220115,40.958,0.167,12,2,1000,0,-1000,0,9,5.9,3,2.5,0,0
202207010604,20220115,14.186,0.286,14,4,1100,1110,10,1,8,3.7,8,3.7,1,370
202207010605,20220115,32.932,0.182,11,2,1000,0,-1000,0,3,30.3,2,1.9,0,0
202207010606,20220115,20.712,0.2,10,2,1000,1300,300,1,7,2.6,7,2.6,1,260
202207010607,20220115,25.636,0.214,14,3,1000,1140,140,1,2,1.9,2,1.9,1,190
202207010608,20220115,6.033,0.2,5,1,1000,1500,500,1,5,1.5,5,1.5,1,150
202207010609,20220115,9.93,0.214,14,3,1000,1150,150,1,6,2.3,6,2.3,1,229
202207010610,20220115,27.486,0.125,16,2,1000,1200,200,1,5,4.0,9,2.0,0,0
202207010611,20220115,21.496,0.188,16,3,1000,1120,120,1,10,5.6,4,1.8,0,0
202207010612,20220115,11.862,0.267,15,4,1000,0,-1000,0,15,21.7,8,2.7,0,0
202210010101,20220115,15.086,0.222,9,2,1000,1350,350,1,5,4.5,4,1.9,0,0
202210010102,20220115,25.788,0.167,18,3,1000,1140,140,1,14,3.8,2,3.3,0,0
202210010103,20220115,16.365,0.143,14,2,1000,0,-1000,0,7,15.1,10,1.5,0,0
202210010104,20220115,9.369,0.167,12,2,1000,1100,100,1,2,5.5,5,1.7,0,0
202210010105,20220115,51.602,0.111,9,1,1000,1100,100,1,3,1.1,3,1.1,1,110
202210010106,20220115,13.898,0.286,14,4,1000,0,-1000,0,12,6.3,2,4.7,0,0
202210010107,20220115,6.668,0.231,13,3,900,0,-900,0,7,29.9,5,2.3,0,0
202210010108,20220115,17.857,0.188,16,3,900,1050,150,1,3,3.5,16,2.9,0,0
202210010109,20220115,15.353,0.2,10,2,1000,0,-1000,0,1,6.1,3,1.9,0,0
202210010110,20220115,6.863,0.3,10,3,1100,1140,40,1,6,3.8,4,2.5,0,0
202210010111,20220115,8.615,0.25,12,3,1000,1250,250,1,6,2.5,6,2.5,1,250
202210010112,20220115,6.5,0.278,18,5,1000,1620,620,1,16,8.1,7,4.1,0,0
202210010201,20220115,19.36,0.222,9,2,1000,0,-1000,0,4,12.7,7,1.7,0,0
202210010202,20220115,19.325,0.111,18,2,1000,1440,440,1,10,1.8,10,1.8,1,180
202210010203,20220115,8.408,0.154,13,2,1000,0,-1000,0,12,20.9,9,2.0,0,0
202210010204,20220115,12.491,0.273,11,3,1000,1290,290,1,1,4.3,2,3.4,0,0
202210010205,20220115,6.609,0.188,16,3,1000,0,-1000,0,14,32.7,6,1.7,0,0
202210010206,20220115,22.868,0.2,15,3,1100,1320,220,1,13,3.3,8,2.7,0,0
202210010207,20220115,7.643,0.25,12,3,1000,1320,320,1,12,4.4,7,3.1,0,0
202210010208,20220115,4.971,0.267,15,4,900,1080,180,1,15,2.7,15,2.7,1,270
202210010209,20220115,12.094,0.286,14,4,1000,1100,100,1,8,5.5,4,3.6,0,0
202210010210,20220115,28.439,0.154,13,2,1000,0,-1000,0,6,12.5,11,1.8,0,0
202210010211,20220115,10.458,0.2,15,3,1000,0,-1000,0,14,33.8,5,2.1,0,0
202210010212,20220115,3.058,0.333,12,4,900,0,-900,0,5,16.7,12,2.6,0,0
202206010501,20220116,20.195,0.188,16,3,1000,0,-1000,0,14,6.1,6,2.6,0,0
202206010502,20220116,67.783,0.125,16,2,1000,0,-1000,0,5,4.3,12,2.5,0,0
202206010503,20220116,54.521,0.125,16,2,1000,1500,500,1,3,3.0,7,2.8,0,0
202206010504,20220116,5.978,0.25,8,2,1000,1040,40,1,1,1.3,1,1.3,1,130
202206010505,20220116,60.325,0.154,13,2,1000,1250,250,1,11,2.5,11,2.5,1,250
202206010506,20220116,8.209,0.3,10,3,900,960,60,1,2,4.8,8,2.1,0,0
202206010507,20220116,25.569,0.188,16,3,1100,1120,20,1,9,1.6,9,1.6,1,160
202206010508,20220116,13.278,0.2,15,3,1000,0,-1000,0,15,19.0,10,2.1,0,0
202206010509,20220116,57.165,0.182,11,2,1000,1320,320,1,1,2.2,1,2.2,1,220
202206010510,20220116,13.594,0.167,12,2,1000,0,-1000,0,7,19.1,3,1.8,0,0
202206010511,20220116,10.491,0.25,16,4,1000,1580,580,1,5,7.9,10,2.7,0,0
202206010512,20220116,18.214,0.273,11,3,1000,1260,260,1,8,4.2,10,2.9,0,0
202206010601,20220116,32.054,0.188,16,3,1100,0,-1100,0,5,6.4,9,2.8,0,0
202206010602,20220116,41.521,0.133,15,2,1000,1260,260,1,15,2.1,15,2.1,1,210
202206010603,20220116,33.26,0.188,16,3,1000,0,-1000,0,11,9.0,15,3.6,0,0
202206010604,20220116,15.097,0.143,14,2,1000,0,-1000,0,2,9.4,10,1.6,0,0
202206010605,20220116,12.181,0.312,16,5,1000,1110,110,1,3,3.7,3,3.7,1,370
202206010606,20220116,48.883,0.062,16,1,1000,1600,600,1,7,1.6,7,1.6,1,160
202206010607,20220116,16.025,0.188,16,3,1100,1400,300,1,7,2.8,7,2.8,1,280
202206010608,20220116,10.12,0.25,12,3,1100,0,-1100,0,8,7.6,5,2.3,0,0
202206010609,20220116,6.723,0.188,16,3,1000,0,-1000,0,3,13.3,6,2.1,0,0
202206010610,20220116,5.066,0.25,16,4,1100,1500,400,1,3,5.0,5,4.2,0,0
202206010611,20220116,18.715,0.188,16,3,900,0,-900,0,10,13.2,5,2.4,0,0
202206010612,20220116,6.72,0.286,14,4,1000,0,-1000,0,6,34.3,5,3.0,0,0
202207010501,20220116,8.562,0.2,10,2,1000,1120,120,1,2,1.4,2,1.4,1,140
202207010502,20220116,39.548,0.231,13,3,1000,0,-1000,0,5,7.5,8,2.3,0,0
202207010503,20220116,25.948,0.222,9,2,1000,1300,300,1,1,2.6,1,2.6,1,260
202207010504,20220116,11.1,0.188,16,3,1000,0,-1000,0,16,9.8,15,3.0,0,0
202207010505,20220116,41.274,0.167,18,3,900,0,-900,0,7,11.9,3,2.6,0,0
202207010506,20220116,14.748,0.25,12,3,1000,1320,320,1,4,3.3,3,3.0,0,0
202207010507,20220116,7.917,0.364,11,4,1000,1280,280,1,10,3.2,10,3.2,1,320
